  0  0011:0.18451982852993723, 0.3569743952275173, 0.0, 0.8290230570521772, 0.0, 0.0, 0.0, 0.0, 0.0
0  1 1010:0.0, 0.2572586263332691, 0.4063653482524442, 0.0, -0.5999999999999999, 0.0, 0.0, 0.0, 0.0
 0 1101  :-0.9089855072463771, 0.0, -0.5030303030303032, 0.0, 0.0, 0.0, 0.0, -1.015743112764852, -0.735768115942029
011 00   :0.0, 0.0, 0.0, 0.9148032028049756, 0.0, 0.0, 1.4235223684384026, 1.4751711984207052, 0.0
001    1 :0.0, 0.0, 0.0, 0.08854016031083294, 0.08394296398044918, 0.06779628399127421, 0.03140535748203054, 0.0, 0.0
 01000 11:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 1 0    :0.0, 0.4678606394544694, 0.0, -0.5575516466655708, 0.0, -0.6657015873015873, -0.7588081415244812, -0.5005871611181352, -0.632550427661667
0 0110011:0.0, 0.18085106382978708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1100 11 0:0.0, 0.0, 0.0, 0.0, -0.787538297994961, 0.0, 0.0, -0.7892889089328274, 0.0
0  1 101 :0.0, -0.6769230769230771, -0.27733333333333343, 0.0, 0.5820609355155516, 0.0, 0.0, 0.0, -0.24459096459096455
01101 1 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
001    11:0.0, 0.0, 0.0, -0.565454270597128, -1.0173439153439157, -0.554133869228298, -0.4784313725490196, 0.0, 0.0
001    10:0.0, 0.0, 0.0, 1.1758115174960375, 0.0, 0.5591903302910823, 0.22899137604150943, 0.0, 0.0
0  1 1001:0.0, -1.019448262743061, -1.35, 0.0, -1.0666666666666669, 0.0, 0.0, 0.0, 0.0
0101  001:0.0, 0.0, 0.0, 0.0, 0.0, 0.34787774233594704, 0.0, 0.0, 0.0
011 00  1:0.0, 0.0, 0.0, 0.7619047619047618, 0.0, 0.0, 1.1069645916272837, 1.0636557529276296, 0.0
0101  01 :0.0, 0.0, 0.0, 0.0, -1.3333333333333335, 0.03703489283040968, 0.0, 0.0, 0.2440217516678605
