1011  100:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0011   1:1.9999734593131462, 0.0, 0.0, 0.0, 0.0, -1.259070133963752, -0.8800000000000003, -0.26666666666666666, 0.0
1  010  1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  1 1010:0.0, 1.330071753541649, 1.366449193180275, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0
 0 1101  :-1.4230769975540867, 0.0, -1.4704044552846594, 0.0, 0.0, 0.0, 0.0, -1.5895192862530259, -1.4580263102945807
001    1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 1 0    :0.0, 0.0, 0.0, -1.5126417377475527, 0.0, -1.4029051676460338, -1.4984131340808684, -0.9650468883205465, -0.9632520325203265
0 0110011:0.0, -1.9985465116279073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0011    :0.0, 0.0, 0.0, 0.0, 0.0, -1.9935691318327977, 1.5993230653814139, 1.5994991136232366, 1.5994248941308686
1100 11 0:0.0, 0.0, 0.0, 0.0, -0.7997799931172669, 0.0, 0.0, -0.7997480276578535, 0.0
0  1 101 :0.0, -1.1598785030717806, -1.1490228818800252, 0.0, 1.235187073763935, 0.0, 0.0, 0.0, -0.7333333333333338
1  010   :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.9000000000000001
01101 1 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
001    11:0.0, 0.0, 0.0, -1.273585858585859, -1.542113872013751, -1.349041498347409, -1.0448829738412098, 0.0, 0.0
 1 10100 :1.5995022722604222, 0.0, 1.5997673641868866, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5989706562999695
10  01110:0.0, 0.0, -1.5822206721889067, -0.7990778922025981, 0.0, 0.0, 0.0, 0.0, 0.0
1011   0 :0.0, 0.0, 0.0, 0.0, 1.999957284124652, -1.5840336771675168, 1.253751855523551, 0.0, -0.6000000000000001
1001 0 11:0.0, 0.0, 0.0, 0.0, -1.5978725868454045, 0.0, -1.597705117249085, 0.0, 0.0
0 0  1011:0.0, 0.0, 0.0, 0.4, 1.0527712724434035, 0.0, 0.0, 0.0, 0.0
0  1 1001:0.0, 0.0, -1.8333333333333333, 0.0, -1.3333333333333335, 0.0, 0.0, 0.0, 0.0
 1 101001:-1.1896691995863917, 0.0, 1.99988624082817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10  0110 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0   11  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
011 00  1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5991742218869356, 1.5993933580280009, 0.0
1  0101 0:0.0, 1.598719000210046, -1.9983207388748963, 0.0, 0.0, 0.0, 0.0, 1.5953609242363873, 0.0
0101  01 :0.0, 0.0, 0.0, 0.0, -1.3333333333333335, 1.5729755087755126, 0.0, 0.0, 1.5495316614090076
01 0 1  1:0.0, 0.0, 0.0, 0.0, -1.1633656957928795, 0.0, 1.9999545134071808, -0.9362962962962964, 0.0
1 1 0   0:0.0, -1.6666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
   1 0011:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0011 1  :1.9999903579142209, 0.0, 0.0, 0.0, 0.0, -1.3951600054421378, 0.0, -0.8666666666666669, -0.5333333333333334
10 1010 1:0.0, 0.0, 1.9999577845322611, 0.0, 0.0, 0.0, 0.0, 1.999957847703762, 0.0
 0   11 0:0.0, 0.0, 0.9958410284682043, 0.0, 0.0, 0.0, 0.0, 0.03159778504032122, 0.0
11 0     :0.0, 0.0, 0.0, 0.0, -1.4990765336724714, -1.3539003090151849, -1.5008758060890772, -1.3362433136141292, -0.9078458049886624
01 0 1   :0.0, 0.0, 1.599863528464754, 0.0, 1.5998787293598369, 0.0, 0.0, 1.599660179841561, 1.5994981613197072
0101  011:0.0, 0.0, 0.0, 0.0, 1.9992343032159265, -1.2527623962690975, 0.0, 0.0, 0.0
01101   0:0.0, 0.0, 0.0, 0.0, 0.0, 1.596692904537734, -1.9000000000000001, -1.0, 0.0
00 1111 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1001 0 1 :0.0, 0.0, 0.0, 0.0, 1.5976634225831305, 0.0, -1.9393939393939394, 0.0, 0.0
   1 001 :1.0012233497080611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0     011:0.0, 1.586098189148121, 1.5911226451122065, 0.18808760380103579, 1.5327939630153133, 0.0, 0.0, 0.0, 0.0
 1  10  0:1.5977591391702683, 0.0, 0.0, 1.597363974305863, 0.0, 0.0, 1.5952124489614956, -1.5, 0.0
 10 0101 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
