1100 1  0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1  101 0:-1.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0
0  10 10 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0011 110 :0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0
 100    1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1   010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0011001 1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
  0100110:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0100101  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0011  0  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1   01 :1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1  10   :-1.0, 0.0, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0
 10 01010:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  0100101:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0011001  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  010011 :0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0100101 1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0011 1 0 :0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0
0  10 110:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0011  0 1:0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0
  1   001:-1.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0
 000110 1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  10 101:0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0011 1100:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
001   10 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 111 010:0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0
0  10 11 :0.0, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0
001010011:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  10  01:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  110 10 :1.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0
1000  1  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
001   101:0.0, 0.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0
11000  11:0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
0 111 00 :0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0  10  1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1 0 001  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11000  10:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 111 001:0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
001   11 :0.0, 0.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0, -1.0
0011 1 00:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 111 000:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 011001 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 0 001 1:0.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
11000  1 :0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
  0100 11:-1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
001   110:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
11000  01:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 1 0 1 0:0.0, -1.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 0.0
1 0 00  1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  110 100:1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 110 1  0:1.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0
  0100 1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
001    01:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11000 110:0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0011 1 10:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0
0  10  10:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  10  11:0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
010100101:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  0010110:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
011  1100:0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0
0   001 1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  110    :1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
1000    1:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0001  110:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1100  10:1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
   0 11  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
011   0  :0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
 110000 1:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
01010011 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
11 1 0 00:0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 1.0, 0.0, 0.0
  001011 :-1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
 1100  01:-1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0
 00 01101:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 00 0111 :1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1100  1 :1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, -1.0
011   0 1:0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 0.0, -1.0, 0.0
011   0 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  01 10 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11 1 0 0 :0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0
  0010 1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 10 0100:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 10 0101:0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
 00 01110:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1 0010 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10 11   0:0.0, 0.0, -1.0, 0.0, 0.0, 1.0, -1.0, -1.0, 0.0
1 10 010 :0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0
1 01000 1:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 1  10 0:0.0, 1.0, 0.0, -1.0, -1.0, 0.0, 0.0, 1.0, 0.0
1000  1 1:0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0
  110   0:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0001  11 :1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0001  101:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 10 0110:0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1 10 0 0 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1100 100:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 010  10:0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
001100011:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1100 101:-1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0111 1000:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1 0011 :-1.0, -1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
   0 1  1:-1.0, -1.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0
 100  1  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 1 1001 :0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0
  0010 11:-1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0
   0 1  0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1100 10 :0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1 010  1 :0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, -1.0
0111 100 :0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0
  1 00101:0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 010  01:0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0
 100  1 1:0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
0 1 10011:0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
 100  1 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 1 10010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
   0 1   :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 100     :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 10 0 1 :0.0, 1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0
 1100  0 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 1100 110:1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
 0010101 :1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1 00 01:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0001   1 :1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 010  0 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 10 0 01:0.0, -1.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0
 00101011:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0001   11:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1 00110:1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 1 10001:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10100   1:0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 1.0, 0.0
   0 11 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 0   001:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 001 1  :0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0
  1 00 10:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1 00 11:-1.0, -1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
10100    :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  01  01 :0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1 10 0 10:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1010 100 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  1 00 1 :0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
  101    :-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0
0101 1 10:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 0.0
  01  001:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 010  1 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  01  010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
  01  011:1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
010  0011:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 010  1 1:-1.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0, -1.0, 0.0
  0  01  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0 110011:1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 0   011:0.0, -1.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0
1 0   010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  01  1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0
10100 1 1:0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0
10100 1 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10  10010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
01110   0:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 010  1  :-1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0
000 1101 :1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 001 1 0:0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1 0   01 :0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0  01  11:0.0, -1.0, -1.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0
 0 110010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  01  10:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10100 1  :0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0
10  1001 :0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0
01110    :0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
 01 01010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 010     :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1  00 011:0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1010 1010:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0 110001:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 001   0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 00 01 1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0 11001 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  01 110:0.0, -1.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0
1 01 10  :0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, -1.0
010100 11:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
1 001    :0.0, -1.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0
 00 01 11:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0  01  01:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
010100 1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
000 11011:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 01 10 0:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0
  0010101:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
011  1 00:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
   0001 1:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  01 101:0.0, -1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0
 010    1:-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0
 01 0101 :-1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1  00 01 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1010 101 :0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0
011  1 0 :0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 1.0
0  01 11 :0.0, -1.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0
010100110:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 110 100 :1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0
011 00 01:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0 110100:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0 110101:-1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
   00 110:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
001     1:0.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0
011 00 1 :0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
1 1 0 00 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 0 11010 :-1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0
011 00110:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
01 0 1010:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  1 10 1:0.0, -1.0, 1.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0
   00 11 :0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0  1 10 0:0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
011 00 11:0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
01 0 101 :1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0101  0  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0  1 10  :0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0
1 1101000:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0101 1100:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1 1 0 01 :0.0, 0.0, 0.0, -1.0, 0.0, -1.0, 0.0, 0.0, -1.0
0101  0 1:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
01 0 1001:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
   00  1 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
011 00 10:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 1 0 001:0.0, 1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0101 110 :0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0
  1      :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1100 1001:0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
011 0010 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 10 010  :1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
01101 001:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1  0 10  :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 010001 1:1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0101 1 0 :0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0
1100 101 :0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0
1 101100 :0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
  0  01 1:-1.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0
